# Experiment Info:
# Start_Time: 20250120_104409
# OSC_IP: 127.0.0.1
# OSC_Port: 5002
# Log_Path: \\megstoreemo2.uni-muenster.de\EmoData\trajdos\EmoScenesApp\logs\ShamScenes_20250120_104409.txt
#
# Format for break lines:
# BREAK,<time>,<reason>,<details>
#
Timestamp,Trial,StimFile,StimON,StimOFF,Stim_Duration,Target_ITI,Actual_ITI,ITI_Error,EEGConnected
1737369340.132687,65,checkerboard225.png,1737369339.528354,1737369340.132687,0.604333,2.002297,2.035038,0.032741,1
1737369342.191350,66,checkerboard225_inverted.png,1737369341.595732,1737369342.191350,0.595618,1.426943,1.463045,0.036102,1
1737369343.965951,67,checkerboard255.png,1737369343.366264,1737369343.965951,0.599687,1.151692,1.174913,0.023222,1
1737369346.804502,68,checkerboard255_inverted.png,1737369346.202484,1737369346.804502,0.602017,2.224082,2.236533,0.012451,1
1737369349.158823,69,checkerboard225.png,1737369348.554381,1737369349.158823,0.604442,1.730750,1.749880,0.019130,1
1737369351.366655,70,checkerboard225_inverted.png,1737369350.769449,1737369351.366655,0.597207,1.603583,1.610626,0.007042,1
1737369354.155456,71,checkerboard255.png,1737369353.557081,1737369354.155456,0.598375,2.177143,2.190425,0.013283,1
1737369357.773121,72,checkerboard255_inverted.png,1737369357.171356,1737369357.773121,0.601764,3.000916,3.015900,0.014984,1
1737369359.636551,73,checkerboard225.png,1737369359.039893,1737369359.636551,0.596658,1.246521,1.266772,0.020251,1
1737369362.849827,74,checkerboard225_inverted.png,1737369362.246863,1737369362.849827,0.602963,2.603023,2.610312,0.007289,1
1737369366.410710,75,checkerboard225.png,1737369365.810828,1737369366.410710,0.599882,2.937088,2.961001,0.023913,1
1737369368.508525,76,checkerboard225_inverted.png,1737369367.906046,1737369368.508525,0.602479,1.485981,1.495336,0.009355,1
1737369371.595927,77,checkerboard225.png,1737369370.997232,1737369371.595927,0.598695,2.480373,2.488706,0.008333,1
1737369374.354142,78,checkerboard225_inverted.png,1737369373.752321,1737369374.354142,0.601821,2.135508,2.156394,0.020886,1
1737369376.804088,79,checkerboard195.png,1737369376.203583,1737369376.804088,0.600504,1.826493,1.849442,0.022949,1
1737369379.579439,80,checkerboard195_inverted.png,1737369378.977975,1737369379.579439,0.601464,2.155761,2.173887,0.018127,1
1737369381.783602,81,checkerboard195.png,1737369381.187176,1737369381.783602,0.596426,1.586901,1.607737,0.020836,1
1737369383.794968,82,checkerboard195_inverted.png,1737369383.190160,1737369383.794968,0.604809,1.398070,1.406557,0.008487,1
1737369386.778627,83,checkerboard225.png,1737369386.173097,1737369386.778627,0.605530,2.359013,2.378129,0.019116,1
1737369389.528933,84,checkerboard225_inverted.png,1737369388.926139,1737369389.528933,0.602794,2.120185,2.147512,0.027327,1
1737369391.881203,85,checkerboard255.png,1737369391.279490,1737369391.881203,0.601713,1.724147,1.750557,0.026410,1
1737369394.268640,86,checkerboard255_inverted.png,1737369393.661825,1737369394.268640,0.606814,1.749875,1.780622,0.030747,1
1737369395.893969,87,checkerboard255.png,1737369395.297375,1737369395.893969,0.596595,1.021445,1.028735,0.007290,1
1737369398.075004,88,checkerboard255_inverted.png,1737369397.471357,1737369398.075004,0.603647,1.560781,1.577388,0.016607,1
1737369400.701701,89,checkerboard195.png,1737369400.105216,1737369400.701701,0.596485,2.006240,2.030212,0.023971,1
1737369403.864031,90,checkerboard195_inverted.png,1737369403.268172,1737369403.864031,0.595860,2.551431,2.566471,0.015040,1
1737369406.634823,91,checkerboard225.png,1737369406.032941,1737369406.634823,0.601883,2.143570,2.168909,0.025340,1
1737369409.224353,92,checkerboard225_inverted.png,1737369408.620074,1737369409.224353,0.604279,1.970024,1.985250,0.015227,1
1737369410.927912,93,checkerboard195.png,1737369410.325935,1737369410.927912,0.601976,1.089637,1.101583,0.011946,1
1737369412.609325,94,checkerboard195_inverted.png,1737369412.010267,1737369412.609325,0.599058,1.065823,1.082355,0.016532,1
1737369415.839460,95,checkerboard255.png,1737369415.236696,1737369415.839460,0.602764,2.604901,2.627371,0.022470,1
1737369418.196064,96,checkerboard255_inverted.png,1737369417.591624,1737369418.196064,0.604440,1.726502,1.752164,0.025661,1
1737369420.136700,97,checkerboard225.png,1737369419.536766,1737369420.136700,0.599934,1.324256,1.340702,0.016445,1
1737369422.856870,98,checkerboard225_inverted.png,1737369422.254403,1737369422.856870,0.602467,2.111814,2.117702,0.005888,1
1737369425.473971,99,checkerboard225.png,1737369424.870038,1737369425.473971,0.603933,1.997534,2.013168,0.015635,1
1737369428.142796,100,checkerboard225_inverted.png,1737369427.539469,1737369428.142796,0.603326,2.051970,2.065498,0.013528,1
1737369429.784122,101,checkerboard195.png,1737369429.187816,1737369429.784122,0.596307,1.015817,1.045020,0.029203,1
1737369432.151966,102,checkerboard195_inverted.png,1737369431.557176,1737369432.151966,0.594790,1.755128,1.773053,0.017925,1
1737369435.594983,103,checkerboard255.png,1737369434.989426,1737369435.594983,0.605557,2.803452,2.837460,0.034008,1
1737369437.252786,104,checkerboard255_inverted.png,1737369436.649390,1737369437.252786,0.603397,1.028368,1.054407,0.026039,1
1737369440.069976,105,checkerboard255.png,1737369439.466948,1737369440.069976,0.603029,2.200615,2.214161,0.013546,1
1737369443.279035,106,checkerboard255_inverted.png,1737369442.683166,1737369443.279035,0.595868,2.600483,2.613190,0.012707,1
1737369445.820970,107,checkerboard195.png,1737369445.214707,1737369445.820970,0.606264,1.914198,1.935672,0.021474,1
1737369448.826157,108,checkerboard195_inverted.png,1737369448.230405,1737369448.826157,0.595752,2.389861,2.409435,0.019574,1
1737369450.906673,109,checkerboard255.png,1737369450.303808,1737369450.906673,0.602864,1.451284,1.477652,0.026368,1
1737369454.372360,110,checkerboard255_inverted.png,1737369453.773577,1737369454.372360,0.598782,2.847905,2.866905,0.019000,1
1737369457.738936,111,checkerboard225.png,1737369457.131637,1737369457.738936,0.607299,2.746642,2.759277,0.012636,1
1737369460.422137,112,checkerboard225_inverted.png,1737369459.815886,1737369460.422137,0.606251,2.051525,2.076950,0.025425,1
1737369462.468529,113,checkerboard195.png,1737369461.866431,1737369462.468529,0.602099,1.400092,1.444293,0.044201,1
1737369464.465780,114,checkerboard195_inverted.png,1737369463.864128,1737369464.465780,0.601652,1.362394,1.395599,0.033204,1
1737369467.524948,115,checkerboard255.png,1737369466.923375,1737369467.524948,0.601573,2.439260,2.457595,0.018335,1
1737369470.434522,116,checkerboard255_inverted.png,1737369469.834354,1737369470.434522,0.600168,2.279409,2.309406,0.029997,1
1737369472.634379,117,checkerboard255.png,1737369472.038071,1737369472.634379,0.596308,1.587712,1.603549,0.015838,1
1737369474.781442,118,checkerboard255_inverted.png,1737369474.174885,1737369474.781442,0.606557,1.525406,1.540506,0.015100,1
1737369476.706369,119,checkerboard195.png,1737369476.107475,1737369476.706369,0.598894,1.306102,1.326033,0.019931,1
1737369478.594238,120,checkerboard195_inverted.png,1737369477.987624,1737369478.594238,0.606614,1.265480,1.281255,0.015776,1
1737369481.127386,121,checkerboard255.png,1737369480.521096,1737369481.127386,0.606290,1.922613,1.926858,0.004245,1
1737369483.254745,122,checkerboard255_inverted.png,1737369482.652220,1737369483.254745,0.602525,1.508778,1.524834,0.016056,1
1737369486.723357,123,checkerboard195.png,1737369486.119390,1737369486.723357,0.603966,2.845450,2.864645,0.019195,1
1737369488.642980,124,checkerboard195_inverted.png,1737369488.040167,1737369488.642980,0.602814,1.300421,1.316810,0.016389,1
1737369491.486617,125,checkerboard255.png,1737369490.880750,1737369491.486617,0.605867,2.230989,2.237770,0.006781,1
1737369495.033474,126,checkerboard255_inverted.png,1737369494.431762,1737369495.033474,0.601713,2.932016,2.945144,0.013128,1
1737369496.873704,127,checkerboard255.png,1737369496.277046,1737369496.873704,0.596658,1.234800,1.243571,0.008771,1
1737369498.538377,128,checkerboard255_inverted.png,1737369497.932329,1737369498.538377,0.606048,1.030525,1.058625,0.028101,1
1737369500.647475,129,checkerboard255.png,1737369500.042468,1737369500.647475,0.605007,1.485783,1.504090,0.018307,1
1737369503.777129,130,checkerboard255_inverted.png,1737369503.171587,1737369503.777129,0.605542,2.513622,2.524112,0.010490,1
1737369506.099601,131,checkerboard255.png,1737369505.495572,1737369506.099601,0.604029,1.710310,1.718443,0.008133,1
1737369508.162503,132,checkerboard255_inverted.png,1737369507.566747,1737369508.162503,0.595757,1.455522,1.467146,0.011624,1
1737369511.151445,133,checkerboard195.png,1737369510.545430,1737369511.151445,0.606015,2.346952,2.382927,0.035975,1
1737369513.189104,134,checkerboard195_inverted.png,1737369512.589419,1737369513.189104,0.599685,1.406668,1.437974,0.031306,1
1737369515.599255,135,checkerboard255.png,1737369515.002899,1737369515.599255,0.596356,1.804789,1.813795,0.009005,1
1737369518.549629,136,checkerboard255_inverted.png,1737369517.947040,1737369518.549629,0.602589,2.329826,2.347785,0.017960,1
1737369522.038422,137,checkerboard225.png,1737369521.433066,1737369522.038422,0.605356,2.833013,2.883437,0.050424,1
